id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
474,Canadian Forest Oil  LTD,,"00, 645 7th Ave. SW  Calgary, AB T2P 4G8 Canada",2016-05-19 17:18:19,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,7 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0Y9,,0,645,0,0,0,0,0,"645 7 Ave SW, Calgary, AB T2P 0Y9, Canada",Alberta,Division No. 6,0
475,Canadian Capital Energy Corp,,"110 King Street  Estevan, SK S4A 2T5 Canada",2016-05-19 17:18:19,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,c,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
476,Calfrac Well Services Ltd,,"411-8th Avenue S.W.  Calgary, AB T2P 1E3 Canada",2016-05-19 17:18:19,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,1,2019-03-06 16:53:36,,0,8 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,,,0,411,0,0,0,0,0,"411 8 Ave SW, Calgary, AB T2P, Canada",Alberta,Division No. 6,0
477,Canadian Spirit Resources,,"Suite 1520, 777 8th Ave SW  Calgary, AB T3K 0T4 ",2016-05-19 17:18:19,ncsmultistagellc@pipedrivemail.com,"{""id"": 9079430, ""name"": ""Aaron Nemish"", ""email"": ""anemish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""d3057e045a682796ef6cb07f3b9de010"", ""active_flag"": false, ""value"": 9079430}",549622,c,Aaron Nemish,,3,True,,,0,0,2020-10-05 21:29:40,,1,,Canada,0,0,1,Calgary,1572.0,0,,0,,0,2016-08-25,,,T3K 0T4,,0,,1,0,0,0,0,"Calgary, AB T3K 0T4, Canada",Alberta,Division No. 6,0
479,Canadian Oil&Gas International,,"500, 340 - 12Ave SW  Calgary, AB T2R 1L5 ",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,12 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2R 1L5,,0,340,0,0,0,0,0,"Central Park Plaza, 340 12 Ave SW, Calgary, AB T2R 1L5, Canada",Alberta,Division No. 6,0
481,Canadian Oilfield Solutions,,"1170-800 6 Ave SW  Calgary, AB T2P 3G3 ",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,6 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,,,0,800,0,0,0,0,0,"800 6 Ave SW, Calgary, AB T2P, Canada",Alberta,Division No. 6,0
482,Cardinal Energy,,c/o Westrock Energy Consultants,2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 9079430, ""name"": ""Aaron Nemish"", ""email"": ""anemish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""d3057e045a682796ef6cb07f3b9de010"", ""active_flag"": false, ""value"": 9079430}",549622,c,Aaron Nemish,,3,True,,,7,6,2022-01-04 16:04:19,,9,4 Avenue Southeast,Canada,3,0,77,Calgary,30016.0,0,4042.0,0,700,0,2020-08-05,2017-01-31,,T2G 4Z6,,0,138,72,0,5,0,0,"138 4 Ave SE #700, Calgary, AB T2G 4Z6, Canada",Alberta,Division No. 6,0
483,"Canyon Technical Services, LTD",,"2900 Bow Valley Square III 255 - 5th Ave Calgary, AB T2P 3G6 ",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2020-05-21 20:40:38,,1,,Canada,1,0,4,Calgary,2898.0,0,1292.0,0,,0,2016-11-02,2016-09-06,15:45:00,T2P 3G6,,0,,3,0,1,0,0,"Calgary, AB T2P 3G6, Canada",Alberta,Division No. 6,0
484,"Canbriam Energy, Inc.",,"Calgary City Centre 2100, 215 2nd Street S.W. Calgary Alb. T2P 1M4",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,c,Chris Miller,,3,True,,,11,17,2023-12-08 13:54:51,,14,1 Street Southwest,Canada,2,0,224,Calgary,21406.0,0,,0,3500,0,2019-07-29,,,T2P 3L8,,271,450,224,0,0,0,0,"Calgary, AB, Canada",Alberta,Division No. 6,0
486,Capio Exploration,,"1100, 717-7 Ave SW  Calgary, AB T2P-0Z3 ",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,c,Rich Pulles,,3,True,,,2,0,2022-01-04 16:04:01,,3,7 Avenue Southwest,Canada,2,0,33,Calgary,9532.0,0,,0,,0,2018-04-16,,,T2P 3H6,,0,717,33,0,0,0,0,"717 7 Ave SW, Calgary, AB T2P 3H6, Canada",Alberta,Division No. 6,0
487,"Cirdan Resources, Inc",,"Box 430, 1633 1st NE  Weyburn, SK S4H 2K5 Canada",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
488,Torxen Oil & Gas,23248.0,"2700, 240 – 4th Ave SW Calgary AB, Canada T2P 4H4",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 5667256, ""name"": ""Tyler Sanden"", ""email"": ""tsanden@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""e67d3eecfd622867138042d6790ee288"", ""active_flag"": false, ""value"": 5667256}",549622,t,Tyler Sanden,,3,True,,,8,4,2023-12-08 13:54:53,,7,4 Avenue Southwest,Canada,4,0,112,Calgary,30221.0,0,30415.0,0,2700,0,2020-08-05,2020-08-19,,T2P 4H4,,15,240,111,0,1,0,0,"240 4 Ave SW, Calgary, AB T2P 4H4, Canada",Alberta,Division No. 6,0
489,Charger Energy,,"700, 435 - 4th Ave SW  Calgary, AB T2P 3A8 ",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,4 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0J4,,0,435,0,0,0,0,0,"435 4 Ave SW, Calgary, AB T2P 0J4, Canada",Alberta,Division No. 6,0
490,Cequence Energy LTD,,"3100, 525 - 8th Ave SW  Calgary, AB T2P 1G1 ",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417410, ""name"": ""Robert Proctor"", ""email"": ""rproctor@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""73f723bf6c652ccdc73e85fe6ac83979"", ""active_flag"": false, ""value"": 1417410}",549622,c,Robert Proctor,,3,True,,,13,8,2023-12-08 13:54:45,,2,8 Avenue Southwest,Canada,2,0,51,Calgary,20478.0,0,,0,,0,2019-06-10,,,T2P 1G2,,7,525,51,0,0,0,0,"525 8 Ave SW, Calgary, AB T2P 1G2, Canada",Alberta,Division No. 6,0
491,City of Medicine Hat,,"580 - 1 Street SE  Medicine Hat, AB T1A 8E6 ",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
492,Compass PP,,"#700, 435-4th  Avenue S.W.  Calgary, AB T2P 3A8 Canada",2016-05-19 17:18:20,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,4 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,700,0,,,,T2P 0J4,,0,435,0,0,0,0,0,"435 4 Ave SW #700, Calgary, AB T2P 0J4, Canada",Alberta,Division No. 6,0
493,Connacher Oil & Gas Ltd,,"Suite 900, 332 - 6th Ave SW  Calgary, AB T2P 0B2 Canada",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,6 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,900,0,,,,T2P 0B2,,0,332,0,0,0,0,0,"332 6 Ave SW #900, Calgary, AB T2P 0B2, Canada",Alberta,Division No. 6,0
494,Compton Petroleum,,"Suite 500 Bankers Crt 850-2nd St SW Calgary, AB T2P OR8 Canada",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
495,Conserve Oil and Gas,,"DO NOT INV SEE CAN O&G 500, 340-12th Ave SW Calgary, AB T2R1L5 ",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
496,Copper Island Resources LTD,,"c/o Codeco Consulting (2000) 200, 717 - 7th Ave SW Calgary, AB T2P 023 ",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,c,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
497,Corinthian Energy Corp. OLD,,"Suite 230, 323-10th Ave. S. W.  Calgary, AB T2R 0A5 Canada",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,c,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,10 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,230,0,,,,T2R 0A5,,0,323,0,0,0,0,0,"323 10 Ave SW #230, Calgary, AB T2R 0A5, Canada",Alberta,Division No. 6,0
498,"Contact Exploration, Inc.",,"1520, 700 - 6th Ave Sw  Calgary, AB T2P 0T8 ",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,c,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,6 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0T8,,0,700,0,0,0,0,0,"700 6 Ave SW, Calgary, AB T2P 0T8, Canada",Alberta,Division No. 6,0
499,Corex Resources Ltd,23247.0,"3200, 700 - 2nd St SW  Calgary, AB T2P 2W2 ",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,c,Rich Pulles,,3,True,,,6,11,2022-01-04 16:04:24,,6,2 Street Southwest,Canada,2,0,22,Calgary,28543.0,0,30658.0,0,,1,2020-07-27,2020-09-03,,,,92,700,20,0,2,0,0,"700 2 St SW, Calgary, AB T2P, Canada",Alberta,Division No. 6,0
500,Corval Energy Ltd.,,"Suite 2400 500-4th Avenue S.W.  Calgary, AB T2P 2V6 ",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 11440623, ""name"": ""Brennan Strasky"", ""email"": ""bstrasky@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""00ef195c44ae03cc51f4a32f9254e69b"", ""active_flag"": false, ""value"": 11440623}",549622,c,Brennan Strasky,,3,True,,,14,7,2023-12-08 13:54:45,,4,12 Avenue Southwest,Canada,4,0,78,Calgary,29682.0,0,28424.0,0,1110,0,2020-08-05,2020-05-27,15:00:00,T2R 1L5,,12,340,76,0,2,0,0,"Central Park Plaza, 340 12 Ave SW #1110, Calgary, AB T2R 1L5, Canada",Alberta,Division No. 6,0
501,Crew Energy Inc,,"1400, 425-1st Street SW  Calgary, AB T2P 3L8 Canada",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,c,Jesse Powell,,3,True,,,0,2,2022-01-04 16:03:53,,2,,,2,0,22,,29422.0,0,15805.0,0,,0,2020-06-17,2018-10-10,15:00:00,,,0,,20,0,2,0,0,,,,0
502,Corinthian Oil Corp,,"230 323 - 10th Ave SW  Calgary, AB T2R 0A5 ",2016-05-19 17:18:21,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,c,Calvin Ross,,3,True,,,0,0,2017-05-08 21:46:48,,1,10 Avenue Southwest,Canada,1,0,4,Calgary,6100.0,0,,0,,0,2017-05-04,,,T2R 0A5,,0,323,4,0,0,0,0,"323 10 Ave SW, Calgary, AB T2R 0A5, Canada",Alberta,Division No. 6,0
504,Crest Consulting,,"1200, 707-7 Ave SW  Calgary, AB T2P-3H6 CANADA",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417410, ""name"": ""Robert Proctor"", ""email"": ""rproctor@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""73f723bf6c652ccdc73e85fe6ac83979"", ""active_flag"": false, ""value"": 1417410}",549622,c,Robert Proctor,,3,True,,,13,4,2023-12-08 13:54:40,,4,7 Avenue Southwest,Canada,2,0,75,Calgary,17017.0,0,,0,,0,2018-11-15,,,T2P 0Z3,,27,707,75,0,0,0,0,"707 7 Ave SW, Calgary, AB T2P 0Z3, Canada",Alberta,Division No. 6,0
505,"Deckland, Inc.",,"620-510 5ST SW  Calgary, AB T2P 3S2 ",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,d,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,5 Street Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 3S2,,0,510,0,0,0,0,0,"510 5 St SW, Calgary, AB T2P 3S2, Canada",Alberta,Division No. 6,0
506,Dee Three Exploration Ltd,,"2200-520 3rd Ave SW  Calgary, AB T2P-0R3 ",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,d,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,3 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0R6,,0,520,0,0,0,0,0,"520 3 Ave SW, Calgary, AB T2P 0R6, Canada",Alberta,Division No. 6,0
507,Devon Canada Corporation,,"2000, 400 - 3rd Avenue SW  Calgary, AB T2P 4H2 ",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417405, ""name"": ""Dan Schlosser"", ""email"": ""dschlosser@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""c8fb8c22c9c04bca9202e2ef61f0582b"", ""active_flag"": false, ""value"": 1417405}",549622,d,Dan Schlosser,,3,True,,,1,2,2023-12-08 13:54:36,,4,3 Avenue Southwest,Canada,1,0,47,Calgary,18537.0,0,,0,,0,2019-02-28,,,T2P 4H2,,29,400,47,0,0,0,0,"Devon Tower, 400 3 Ave SW, Calgary, AB T2P 4H2, Canada",Alberta,Division No. 6,0
511,Direct Energy Resources,,"Attn: Accounts Payable 1200, 525-8 Avenue, SW Calgary, AB T2P 1G1 ",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,d,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,8 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 1G2,,0,525,0,0,0,0,0,"525 8 Ave SW, Calgary, AB T2P 1G2, Canada",Alberta,Division No. 6,0
512,Divergent Energy Services Corp,,"1170 - 800 6 Ave SW  Calgary, AB T2P 3G3 ",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,d,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,6 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,,,0,800,0,0,0,0,0,"800 6 Ave SW, Calgary, AB T2P, Canada",Alberta,Division No. 6,0
513,Dream,,"State Street Financial 30 Adelaide St E Suite 1600 Toronto, ON M5C 3H1 ",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,d,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
514,"Dolomite Energy, Inc.",,"#850 101 6th Avenue SW  Calgary, AB T2P 3P4 Canada",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,d,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,6 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,850,0,,,,T2P 3P4,,0,101,0,0,0,0,0,"101 6 Ave SW #850, Calgary, AB T2P 3P4, Canada",Alberta,Division No. 6,0
516,"Eclipse Resources, Ltd",,"#251-16 Midlake Blvd S.E.  Calgary, AB T2X 2X7 Canada",2016-05-19 17:18:22,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,e,John McTavish,,3,True,,,0,0,2019-10-03 17:03:21,,0,,,0,0,1,,3959.0,0,,0,,0,2017-01-12,,,,,0,,1,0,0,0,0,,,,0
517,"Elkhorn Resources, Inc.",,"350, 1122 4th St SW  Calgary, AB T2R 1M1 Canada",2016-05-19 17:18:23,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,e,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,4 Street Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2R 1M1,,0,1122,0,0,0,0,0,"1122 4 St SW, Calgary, AB T2R 1M1, Canada",Alberta,Division No. 6,0
519,Ovintiv,,"500 Centre ST  SE PO Box 2850 Calgary, AB T2P 2S5 ",2016-05-19 17:18:23,ncsmultistagellc@pipedrivemail.com,"{""id"": 11440623, ""name"": ""Brennan Strasky"", ""email"": ""bstrasky@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""00ef195c44ae03cc51f4a32f9254e69b"", ""active_flag"": false, ""value"": 11440623}",549622,o,Brennan Strasky,,3,True,,,14,19,2023-12-08 13:55:34,,29,Centre Street South,Canada,4,0,108,Calgary,28640.0,0,30220.0,0,,0,2020-08-17,2020-08-05,12:30:00,T2P 1A6,,213,500,107,0,1,0,0,"Centre St S, Calgary, AB T2P, Canada",Alberta,Division No. 6,0
520,Element Technical Services,,"1000, 510 - 5th ST SW  Calgary, AB T2P 3S2 ",2016-05-19 17:18:23,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,e,John McTavish,,3,True,,,0,0,2023-12-08 13:54:36,,4,5 Street Southwest,Canada,1,0,0,Calgary,,0,,0,,0,,,,T2P 3S2,,1,510,0,0,0,0,0,"510 5 St SW, Calgary, AB T2P 3S2, Canada",Alberta,Division No. 6,0
521,Emerge Oil & Gas Inc.,,"1800, 250-2nd St SW  Calgary, AB T2P 0C1 Canada",2016-05-19 17:18:23,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,e,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,2 Street Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0C1,,0,250,0,0,0,0,0,"250 2 St SW, Calgary, AB T2P 0C1, Canada",Alberta,Division No. 6,0
522,Enerplus Resources Corp,,"#3000, 333 - 7th Avenue S.W.  Calgary, AB T2P 1E3 Canada",2016-05-19 17:18:23,ncsmultistagellc@pipedrivemail.com,"{""id"": 11440623, ""name"": ""Brennan Strasky"", ""email"": ""bstrasky@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""00ef195c44ae03cc51f4a32f9254e69b"", ""active_flag"": false, ""value"": 11440623}",549622,e,Brennan Strasky,,3,True,,,0,0,2021-01-11 19:00:23,,2,7 Avenue Southwest,Canada,0,0,3,Calgary,19357.0,0,,0,3000,0,2019-04-26,,,T2P 2Z1,,0,333,3,0,0,0,0,"333 7 Ave SW #3000, Calgary, AB T2P 2Z1, Canada",Alberta,Division No. 6,0
523,Elkwater Resources LTD,,"Striker Ecploration Corp 1250, 645 7th Ave SW Calgary, AB T2P 4G8 ",2016-05-19 17:18:23,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,e,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,7 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0Y9,,0,645,0,0,0,0,0,"645 7 Ave SW, Calgary, AB T2P 0Y9, Canada",Alberta,Division No. 6,0
