id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
5095,Headwater Exploration Inc,,,2020-09-14 22:33:58,ncsmultistagecanada@pipedrivemail.com,"{""id"": 14012798, ""name"": ""Kevin Cameron"", ""email"": ""kcameron@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""ed870b4d2bc2cbb8524a82fb3564288f"", ""active_flag"": true, ""value"": 14012798}",7791319,h,Kevin Cameron,,3,True,,,0,1,2023-10-25 19:38:29,,1,,,3,0,0,,,0,,0,,0,,,,,,3,,0,0,0,0,0,,,,0
5096,Arnell Oil,,,2020-09-21 18:44:10,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,1,,30839.0,0,,1,,0,2020-09-21,,,,,0,,1,0,0,0,0,,,,0
5099,PetroShale,,,2020-10-02 19:07:09,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-21 17:29:12,,1,,,2,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
5100,Great Northern Power,,,2020-10-02 20:12:37,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-21 17:29:06,,1,,,2,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
5101,Reatta Energy,,,2020-10-08 21:20:40,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,1,,31095.0,0,,1,,0,2020-10-12,,,,,0,,1,0,0,0,0,,,,0
5102,All Customers,,,2020-10-10 19:21:08,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-21 17:33:54,,1,,,2,0,1,,,0,32325.0,0,,0,,2021-06-16,,,,0,,0,0,1,0,0,,,,0
5103,Sequinor,,,2020-10-12 19:46:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,2,,31452.0,0,,1,,0,2020-11-20,,,,,0,,2,0,0,0,0,,,,0
5104,Wyre Wireline,,,2020-10-13 20:28:06,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,0,,,0,,3,,0,,,,,,0,,0,0,0,0,0,,,,0
5105,Axis Casing Tools,,,2020-10-19 14:23:45,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,1,0,,,0,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
5106,ConocoPhillips Canada,,,2020-10-19 17:12:59,ncsmultistagecanada@pipedrivemail.com,"{""id"": 14012798, ""name"": ""Kevin Cameron"", ""email"": ""kcameron@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""ed870b4d2bc2cbb8524a82fb3564288f"", ""active_flag"": true, ""value"": 14012798}",7791319,c,Kevin Cameron,,3,True,,,0,1,2022-08-05 21:53:14,,1,,,2,0,0,,,7,,1,,7,,,,,,0,,0,0,0,0,0,,,,0
5107,Summit Petroleum LLC,,,2020-10-26 19:08:54,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,2,1,5,,30523.0,0,,0,,1,2020-08-24,,,,,0,,5,0,0,0,0,,,,0
5109,Shale Petroleum,,,2020-10-27 22:21:37,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-21 17:28:47,,1,,,2,2,4,,31783.0,0,,0,,2,2021-01-13,,,,,0,,4,0,0,0,0,,,,0
5110,Barracuda Consulting,,,2020-11-02 18:14:54,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,0,,,0,,2,,0,,,,,,0,,0,0,0,0,0,,,,0
5111,Tenth Avenue Petroleum,,,2020-11-02 20:40:06,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-24 18:34:31,,1,,,2,0,0,,,1,,1,,1,,,,,,0,,0,0,0,0,0,,,,0
5112,Eclipse Wireline,,,2020-11-02 23:06:15,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,2,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
5113,NCS Business Case,,,2020-11-04 16:31:58,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-21 17:29:00,,1,,,2,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
5114,Redwood Operating,,,2020-11-04 17:09:43,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,1,0,2021-02-12 20:31:55,,0,,,2,0,1,,31399.0,0,,1,,0,2020-11-16,,,,,0,,1,0,0,0,0,,,,0
5115,Quidnet Energy,,,2020-11-05 16:14:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,q,API Admin (Do Not Delete),,3,True,,,4,0,2021-02-12 20:31:55,,1,,,2,0,10,,31579.0,1,31765.0,1,,1,2021-01-07,2021-01-18,,,,0,,9,0,1,0,0,,,,0
5116,Raptor Petroleum,,,2020-11-09 16:39:01,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,1,,31335.0,0,,1,,0,2020-11-09,,,,,0,,1,0,0,0,0,,,,0
5117,Journey Energy,,,2020-11-09 18:23:11,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,j,API Admin (Do Not Delete),,3,True,,,0,0,2023-06-27 16:56:14,,1,,,2,1,2,,23923.0,1,,6,,2,2020-05-29,,,,,0,,2,0,0,0,0,,,,0
5118,Split Rock Consulting,,,2020-11-09 18:24:08,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,2,0,4,,31776.0,0,,1,,0,2021-01-13,,,,,0,,4,0,0,0,0,,,,0
5120,Sage Natural Resources,,,2020-11-12 16:59:47,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,2,0,3,,31373.0,1,,1,,1,2020-11-12,,,,,0,,3,0,0,0,0,,,,0
5121,Sundance Energy,,,2020-11-17 16:46:20,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,1,,,2,0,2,,31820.0,0,,1,,0,2021-01-14,,,,,0,,2,0,0,0,0,,,,0
5122,2021 Forecast,,,2020-11-17 20:23:36,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,2,API Admin (Do Not Delete),,3,True,,,0,24,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
5123,Blackbeard Operating,,,2020-11-17 21:04:42,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,4,2021-02-12 20:40:04,,3,,,2,0,13,,31505.0,0,17452.0,1,,0,2020-11-23,2018-12-12,,,,0,,12,0,1,0,0,,,,0
5125,Webhook Testing,,,2020-11-20 13:07:27,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
5127,Eagle Road Oil LLC,,,2020-11-23 16:46:20,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,1,,31488.0,0,,1,,0,2020-11-23,,,,,0,,1,0,0,0,0,,,,0
5130,Impact,,,2020-12-07 18:51:02,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,i,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,1,,0,,,,,,0,,0,0,0,0,0,,,,0
5131,Southwestern Energy,,,2020-12-09 14:52:08,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,0,,,0,,1,,0,,,,,,0,,0,0,0,0,0,,,,0
5133,Bonanza Creek,,,2020-12-11 19:53:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 20:31:55,,0,,,2,0,8,,31680.0,0,,1,,0,2020-12-22,,,,,0,,8,0,0,0,0,,,,0
5134,Tier Hydrocarbons,,,2020-12-16 14:44:53,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,2,0,1,,31656.0,0,,1,,0,2020-12-15,,,,,0,,1,0,0,0,0,,,,0
5135,Blackbuck Resources,,,2020-12-16 22:38:07,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,2,,,2,0,1,,31664.0,0,,1,,0,2020-12-16,,,,,0,,1,0,0,0,0,,,,0
5136,Woodhaven Energy,,,2020-12-16 22:43:46,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,,,1,0,0,,,0,,1,,0,,,,,,0,,0,0,0,0,0,,,,0
5138,NCS Multistage,,,2020-12-30 14:43:43,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,0,0,2021-05-31 17:50:15,,0,,,2,2,19,,31810.0,6,,3,,8,2021-01-14,,,,,0,,19,0,0,0,0,,,,0
6802,Trelm Oil Ltd,,,2021-01-15 15:04:39,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6803,ConocoPhillips,,,2021-01-15 15:04:41,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2023-12-14 22:09:48,,0,,,1,0,17,,31825.0,6,30859.0,1,,6,2021-01-14,2020-10-07,18:00:00,,,0,,16,0,1,0,0,,,,0
6814,Enerplus Resources,,,2021-01-15 15:04:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6831,Karve Energy Inc.,,,2021-01-15 15:05:04,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,k,API Admin (Do Not Delete),,3,True,,,0,1,2023-05-10 20:09:20,,0,,,1,5,13,,32165.0,6,32373.0,9,,11,2021-06-28,2021-06-25,15:30:00,,,0,,12,0,1,0,0,,,,0
6843,Prairie Provident Resources Canada Ltd.,,"1100, 640 – 5th Avenue SW Calgary, Ab., T2P 3G4",2021-01-15 15:05:15,ncsmultistagecanada@pipedrivemail.com,"{""id"": 9079430, ""name"": ""Aaron Nemish"", ""email"": ""anemish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""d3057e045a682796ef6cb07f3b9de010"", ""active_flag"": true, ""value"": 9079430}",7791319,p,Aaron Nemish,,3,True,,,0,4,2023-01-16 16:38:32,,4,5 Avenue Southwest,Canada,2,5,49,Calgary,32376.0,5,33910.0,9,,10,2021-06-22,2023-06-19,,T2P 3G4,,0,640,48,0,1,0,0,"640 5 Ave SW, Calgary, AB T2P 3G4, Canada",Alberta,Division No. 6,0
6845,Velvet Energy,,,2021-01-15 15:05:18,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,v,API Admin (Do Not Delete),,3,True,,,0,2,2022-03-01 17:14:35,,0,,,1,44,0,,,12,,9,,56,,,,,,0,,0,0,0,0,0,,,,0
6859,Tundra Oil & Gas Partnership,,,2021-01-15 15:05:34,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2023-08-28 21:12:57,,2,,,2,1,12,,29769.0,13,29969.0,16,,14,2020-07-20,2020-08-06,02:00:00,,,0,,11,0,1,0,0,,,,0
6882,Shell Global,,,2021-01-15 15:06:54,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,1,15,,31712.0,0,,0,,1,2020-12-03,,,,,0,,15,0,0,0,0,,,,0
6885,Point Loma Resources,,,2021-01-15 15:07:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,2,0,,,0,,0,,2,,,,,,0,,0,0,0,0,0,,,,0
6888,Entrada Resources,,,2021-01-15 15:07:07,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,3,2022-11-16 03:35:31,,0,,,1,20,7,,29549.0,2,29758.0,5,,22,2020-07-22,2020-08-10,,,,0,,6,0,1,0,0,,,,0
6894,Todd Energy,,,2021-01-15 15:08:37,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-06-18 15:34:59,,0,,,1,1,2,,30083.0,0,32331.0,3,,1,2020-08-11,2021-06-21,09:00:00,,,0,,1,0,1,0,0,,,,0
6906,Darcy Oil and Gas,,,2021-01-15 15:09:18,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,d,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6925,Gryphon petroleum,,,2021-01-15 15:10:13,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,0,0,2022-08-05 22:09:24,,0,,,1,0,0,,,2,,1,,2,,,,,,0,,0,0,0,0,0,,,,0
6926,Ascensun Oil & Gas Ltd.,,,2021-01-15 15:10:21,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,2,,1,,2,,,,,,0,,0,0,0,0,0,,,,0
6927,Glenogle Energy,,,2021-01-15 15:10:22,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 21:00:56,,1,,,1,2,1,,,0,31874.0,3,,4,,2021-01-28,16:00:00,,,0,,0,0,1,0,0,,,,0
6932,HITIC Energy Ltd.,,,2021-01-15 15:10:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,h,API Admin (Do Not Delete),,3,True,,,0,1,2023-08-28 21:09:18,,1,,,1,0,1,,12112.0,4,,2,,4,2020-06-12,,,,,0,,1,0,0,0,0,,,,0
6939,Gran Tierra,,,2021-01-15 15:11:07,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-21 17:29:25,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
6940,Forge Oil & Gas Ltd.,,,2021-01-15 15:11:11,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,f,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,1,,0,,,,,,0,,0,0,0,0,0,,,,0
6944,ATRS,,,2021-01-15 15:11:42,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6945,SK Oilfield Equipment,,,2021-01-15 15:11:44,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6946,Cuadrilla Resources Ltd.,,,2021-01-15 15:11:44,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6947,Pan American Energy LCC,,,2021-01-15 15:11:44,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
